FC;FR
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
179.1313;76.62814
181.3308;76.62814
185.7299;76.62814
185.7299;76.62814
185.7299;76.62814
185.7299;76.62814
185.7299;76.62814
185.7299;76.62814
185.7299;76.62814
185.7299;75.86653
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
185.7299;74.34332
173.8369;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
150.0509;74.34332
